New Session at Start Time: 1542189963 
10.847821712493896,  2470411323, 0.003148, -0.931822, -0.220168, 0.288487,   :   -0.420808, -2.509861, -0.146212,
10.94953441619873,  2470511323, 0.011425, -0.937151, -0.195381, 0.288866,   :   -0.367842, -2.516687, -0.144462,
11.050293445587158,  2470611321, 0.017584, -0.941564, -0.178253, 0.285262,   :   -0.331690, -2.529253, -0.143091,
11.152127742767334,  2470711322, 0.022124, -0.943825, -0.167314, 0.284097,   :   -0.308111, -2.534420, -0.144104,
11.253819704055786,  2470811321, 0.027215, -0.944048, -0.161263, 0.286403,   :   -0.293068, -2.530199, -0.150741,
11.354450464248657,  2470911321, 0.030100, -0.944110, -0.157366, 0.288072,   :   -0.283586, -2.527225, -0.154257,
11.456311702728271,  2471011320, 0.032931, -0.944108, -0.154375, 0.289387,   :   -0.275922, -2.524737, -0.158153,
11.557907819747925,  2471111320, 0.045260, -0.944077, -0.149183, 0.290543,   :   -0.258241, -2.521180, -0.179010,
11.659634590148926,  2471211318, 0.071973, -0.942951, -0.145840, 0.290507,   :   -0.235391, -2.516721, -0.228715,
11.76047968864441,  2471311319, 0.130513, -0.935693, -0.142903, 0.294999,   :   -0.191594, -2.497662, -0.341263,
11.861122846603394,  2471411336, 0.179667, -0.930318, -0.140188, 0.287360,   :   -0.158240, -2.507497, -0.433570,
11.96285104751587,  2471511336, 0.246333, -0.921692, -0.134310, 0.267890,   :   -0.115863, -2.542644, -0.558125,
12.064708471298218,  2471611332, 0.322094, -0.901264, -0.133553, 0.257180,   :   -0.075132, -2.557836, -0.709053,
12.165418863296509,  2471711332, 0.376672, -0.883480, -0.137130, 0.242439,   :   -0.059699, -2.579881, -0.823255,
12.267133712768555,  2471811333, 0.432912, -0.857981, -0.151296, 0.231443,   :   -0.059264, -2.584087, -0.951561,
12.36776614189148,  2471911334, 0.494746, -0.822964, -0.174814, 0.217706,   :   -0.072377, -2.579805, -1.103458,
12.469603061676025,  2472011326, 0.534612, -0.793328, -0.199027, 0.212624,   :   -0.088561, -2.556436, -1.212659,
12.571224212646484,  2472045790, 0.564236, -0.769063, -0.215042, 0.209610,   :   -0.094362, -2.538004, -1.295327,
12.67203664779663,  2472211325, 0.583730, -0.750296, -0.225296, 0.213440,   :   -0.089012, -2.515937, -1.351170,
12.77401614189148,  2472311324, 0.586061, -0.745192, -0.233512, 0.216086,   :   -0.094886, -2.500031, -1.364404,
12.874754905700684,  2472411324, 0.580981, -0.748459, -0.236653, 0.215093,   :   -0.104510, -2.497798, -1.355047,
12.976606130599976,  2472511323, 0.576978, -0.751116, -0.239087, 0.213913,   :   -0.112555, -2.496783, -1.347681,
13.077413320541382,  2472611323, 0.574146, -0.752493, -0.240500, 0.215105,   :   -0.115200, -2.493211, -1.342279,
13.179141283035278,  2472711322, 0.564235, -0.758854, -0.240662, 0.218772,   :   -0.118655, -2.488197, -1.318948,
13.2808678150177,  2472811322, 0.536986, -0.777336, -0.235764, 0.227621,   :   -0.122383, -2.483443, -1.250893,
13.38159966468811,  2472911329, 0.491072, -0.807260, -0.218408, 0.243882,   :   -0.113339, -2.482768, -1.131813,
13.483356714248657,  2473011329, 0.432109, -0.843285, -0.186363, 0.259657,   :   -0.090036, -2.496311, -0.977175,
13.585055589675903,  2473111325, 0.350765, -0.883511, -0.152662, 0.270310,   :   -0.080212, -2.514706, -0.781868,
13.685784816741943,  2473211325, 0.275835, -0.911605, -0.122474, 0.279090,   :   -0.069386, -2.525568, -0.609730,
13.787836074829102,  2473311307, 0.154721, -0.942939, -0.089946, 0.280781,   :   -0.082837, -2.548088, -0.350612,
13.88848876953125,  2473411307, 0.026434, -0.955178, -0.062795, 0.288085,   :   -0.104923, -2.551152, -0.087269,
13.990212440490723,  2473511307, -0.104453, -0.951890, -0.034312, 0.286037,   :   -0.125407, -2.569210, 0.181643,
14.091942310333252,  2473611307, -0.210663, -0.937441, -0.008230, 0.277052,   :   -0.132547, -2.594111, 0.404831,
14.192782402038574,  2473711321, -0.317185, -0.909126, 0.004734, 0.269929,   :   -0.163352, -2.617458, 0.627465,
14.294402837753296,  2473811322, -0.395443, -0.879604, 0.017766, 0.263831,   :   -0.178351, -2.634209, 0.798637,
14.395103931427002,  2473911323, -0.488100, -0.834590, 0.037393, 0.252628,   :   -0.185256, -2.656646, 1.012450,
14.49696946144104,  2474011315, -0.587610, -0.770138, 0.058340, 0.241241,   :   -0.194883, -2.676358, 1.257225,
14.598700761795044,  2474111315, -0.657085, -0.713445, 0.080502, 0.229684,   :   -0.188083, -2.684535, 1.444729,
14.700286626815796,  2474211314, -0.696288, -0.677062, 0.091280, 0.220086,   :   -0.183916, -2.694405, 1.556859,
14.801046133041382,  2474311316, -0.712542, -0.660712, 0.097774, 0.214902,   :   -0.177991, -2.696980, 1.605911,
14.901891469955444,  2474411315, -0.718166, -0.657030, 0.096967, 0.207718,   :   -0.171775, -2.709924, 1.621899,
15.003607034683228,  2474511315, -0.719962, -0.658454, 0.095780, 0.197279,   :   -0.158598, -2.727054, 1.626564,
15.105230569839478,  2474611295, -0.720888, -0.659931, 0.093070, 0.190129,   :   -0.151866, -2.741379, 1.628173,
15.206931829452515,  2474711295, -0.722137, -0.660506, 0.091660, 0.183980,   :   -0.145141, -2.752433, 1.631235,
15.307692289352417,  2474811295, -0.723151, -0.661721, 0.089611, 0.176488,   :   -0.137089, -2.766224, 1.633379,
15.409423112869263,  2474911295, -0.720071, -0.666288, 0.088661, 0.172326,   :   -0.130396, -2.772915, 1.624000,
15.510148763656616,  2475011294, -0.714428, -0.672685, 0.087578, 0.171516,   :   -0.127593, -2.774605, 1.607255,
15.611988067626953,  2475111294, -0.708957, -0.678890, 0.083281, 0.171909,   :   -0.131050, -2.779171, 1.590073,
15.712577819824219,  2475211289, -0.690783, -0.697964, 0.060753, 0.178811,   :   -0.162953, -2.796781, 1.532018,
15.814334392547607,  2475311290, -0.674432, -0.714718, 0.018133, 0.184366,   :   -0.224650, -2.841695, 1.478733,
15.916081428527832,  2475411289, -0.642204, -0.740337, -0.030567, 0.196315,   :   -0.301978, -2.875116, 1.388310,
16.016905307769775,  2475511289, -0.598298, -0.767238, -0.081438, 0.216223,   :   -0.393797, -2.885023, 1.273283,
16.118523120880127,  2475611296, -0.552635, -0.787492, -0.153039, 0.225897,   :   -0.512906, -2.925723, 1.167740,
16.220243453979492,  2475711341, -0.459192, -0.822452, -0.239232, 0.235549,   :   -0.655856, -2.928317, 0.949578,
16.32156205177307,  2475811339, -0.272008, -0.871266, -0.322289, 0.251070,   :   -0.772859, -2.766672, 0.459599,
16.42238426208496,  2475911339, -0.136103, -0.875102, -0.367480, 0.283956,   :   -0.804465, -2.532175, 0.043725,
16.524121522903442,  2476011338, 0.005923, -0.884347, -0.343845, 0.315699,   :   -0.649033, -2.357759, -0.291862,
16.62470841407776,  2476111311, 0.154066, -0.894083, -0.224528, 0.355622,   :   -0.296228, -2.312670, -0.472412,
16.72645115852356,  2476211312, 0.251181, -0.880662, -0.038691, 0.399807,   :   0.133092, -2.323149, -0.497889,
16.82716703414917,  2476311310, 0.302265, -0.854494, 0.113908, 0.406818,   :   0.456267, -2.369320, -0.492202,
16.929086685180664,  2476411355, 0.328603, -0.836043, 0.214343, 0.383548,   :   0.656653, -2.457643, -0.511235,
17.030263900756836,  2476511353, 0.312454, -0.825931, 0.315842, 0.347066,   :   0.831008, -2.550034, -0.468955,
17.132129669189453,  2476611336, 0.217237, -0.841775, 0.372163, 0.325143,   :   0.875433, -2.495552, -0.202740,
17.233743906021118,  2476711309, -0.105624, -0.899210, 0.283587, 0.315980,   :   0.459230, -2.365107, 0.424873,
17.334452629089355,  2476811305, -0.331835, -0.910271, 0.052728, 0.241894,   :   -0.064589, -2.645076, 0.682770,
17.436184644699097,  2476911286, -0.334345, -0.914931, -0.163187, 0.156477,   :   -0.415059, -2.946709, 0.659839,
17.536938905715942,  2477011314, -0.189895, -0.929080, -0.270098, 0.166726,   :   -0.600683, -2.887679, 0.325731,
17.63883113861084,  2477111328, -0.010759, -0.922363, -0.293207, 0.251315,   :   -0.577935, -2.564049, -0.153459,
17.739890336990356,  2477211307, 0.142531, -0.914080, -0.227978, 0.303592,   :   -0.336556, -2.424955, -0.436498,
17.841628789901733,  2477311306, 0.275526, -0.893458, -0.053861, 0.350596,   :   0.097105, -2.421744, -0.561690,
17.942281007766724,  2477411348, 0.333554, -0.862886, 0.161746, 0.343522,   :   0.533212, -2.543447, -0.570867,
18.044256687164307,  2477511351, 0.330290, -0.848020, 0.266195, 0.317664,   :   0.722576, -2.636559, -0.554923,
18.145400285720825,  2477611329, 0.198957, -0.887246, 0.281915, 0.306159,   :   0.671398, -2.558500, -0.234686,
18.24710965156555,  2477711285, -0.071715, -0.931906, 0.207099, 0.288996,   :   0.351752, -2.491316, 0.273338,
18.34772753715515,  2477811285, -0.171198, -0.944315, 0.117247, 0.255368,   :   0.134404, -2.586296, 0.397051,
18.44960069656372,  2477911283, -0.160096, -0.962110, -0.005287, 0.220651,   :   -0.080913, -2.703431, 0.311755,
18.55073642730713,  2478011282, -0.113402, -0.965442, -0.096057, 0.214089,   :   -0.236222, -2.727039, 0.183956,
18.652414083480835,  2478111282, -0.079060, -0.951419, -0.199664, 0.220647,   :   -0.427742, -2.700718, 0.068600,
18.753103494644165,  2478211282, -0.000402, -0.931774, -0.261285, 0.252046,   :   -0.508789, -2.574025, -0.150812,
18.85482954978943,  2478311281, 0.115844, -0.939816, -0.162346, 0.277435,   :   -0.243265, -2.527705, -0.322743,
18.956558227539062,  2478411299, 0.230477, -0.933787, -0.035355, 0.271426,   :   0.059121, -2.589911, -0.467227,
19.0573947429657,  2478511299, 0.284274, -0.928190, 0.017856, 0.239440,   :   0.170100, -2.685213, -0.554801,
19.159016132354736,  2478611279, 0.204519, -0.952895, 0.028294, 0.222177,   :   0.145311, -2.712291, -0.391111,
19.259719371795654,  2478711261, 0.037340, -0.977492, 0.046331, 0.202407,   :   0.105889, -2.736121, -0.054575,
19.36107087135315,  2478811260, -0.152528, -0.967960, 0.053577, 0.192140,   :   0.045122, -2.742365, 0.321714,
19.46313714981079,  2478911278, -0.253543, -0.945970, 0.055881, 0.194251,   :   0.007223, -2.734591, 0.525229,
19.564762353897095,  2479011277, -0.146871, -0.966642, 0.071575, 0.197253,   :   0.080521, -2.726059, 0.318555,
19.66559410095215,  2479111259, 0.062728, -0.974685, 0.063131, 0.205109,   :   0.149353, -2.734083, -0.097623,
19.767234563827515,  2479211258, 0.094784, -0.972507, 0.044670, 0.207967,   :   0.126646, -2.730917, -0.167902,
19.868448734283447,  2479311276, 0.039560, -0.976787, 0.042813, 0.206127,   :   0.100115, -2.728651, -0.059970,
19.969180583953857,  2479411276, 0.045884, -0.976022, 0.023485, 0.211482,   :   0.065298, -2.717445, -0.079889,
20.07090711593628,  2479511276, 0.033903, -0.970977, 0.074099, 0.224863,   :   0.159823, -2.689085, -0.032940,
20.172773599624634,  2479611274, 0.159591, -0.942091, 0.082950, 0.283046,   :   0.249208, -2.591238, -0.264924,
20.273505926132202,  2479711275, 0.171866, -0.938951, 0.091254, 0.283736,   :   0.272245, -2.593996, -0.285187,
20.375234365463257,  2479811274, 0.173192, -0.938250, 0.097384, 0.283210,   :   0.284670, -2.596402, -0.285010,
20.47639489173889,  2479911273, 0.173375, -0.937980, 0.100615, 0.282863,   :   0.290918, -2.597672, -0.283911,
20.57820153236389,  2480011273, 0.173527, -0.937849, 0.102480, 0.282533,   :   0.294514, -2.598688, -0.283415,
20.679157257080078,  2480111272, 0.174933, -0.937576, 0.102270, 0.282650,   :   0.294918, -2.598797, -0.286321,
20.78102207183838,  2480211272, 0.176231, -0.937206, 0.102820, 0.282870,   :   0.296764, -2.598771, -0.288612,
20.881648540496826,  2480311271, 0.177596, -0.936849, 0.102662, 0.283256,   :   0.297330, -2.598303, -0.291328,
20.983744144439697,  2480411271, 0.179693, -0.936501, 0.101749, 0.283415,   :   0.296769, -2.598409, -0.295963,
21.08444857597351,  2480511270, 0.183083, -0.935782, 0.102914, 0.283198,   :   0.300825, -2.600015, -0.302341,
21.186280727386475,  2480611270, 0.185360, -0.935288, 0.103485, 0.283142,   :   0.303166, -2.600878, -0.306707,

