#system_time_sec,imu_time_usec,quat1,quat2,quat3,quat4,euler1,euler2,euler3
1543341587.300068,1046378746,0.013423,-0.991526,0.020809,-0.127525,0.037851,2.885163,-0.031954
1543341588.318393,1047378732,0.013413,-0.991516,0.020501,-0.127651,0.037238,2.884922,-0.031859
1543341589.336856,1048378717,0.013409,-0.991520,0.020610,-0.127608,0.037457,2.885003,-0.031879
1543341590.355415,1049378703,0.013398,-0.991517,0.020728,-0.127612,0.037694,2.884990,-0.031887
1543341591.373866,1050378688,0.013518,-0.991526,0.020911,-0.127500,0.038029,2.885205,-0.032168
1543341592.392336,1051378674,0.013398,-0.991522,0.020555,-0.127598,0.037352,2.885028,-0.031841
1543341593.411068,1052378660,0.013304,-0.991525,0.020559,-0.127588,0.037383,2.885050,-0.031656
1543341594.429720,1053378646,0.013319,-0.991523,0.020550,-0.127604,0.037361,2.885018,-0.031684
1543341595.448513,1054378632,0.013272,-0.991527,0.020335,-0.127609,0.036946,2.885018,-0.031536
1543341596.467232,1055378617,0.013370,-0.991499,0.020412,-0.127802,0.037067,2.884622,-0.031756
1543341597.486068,1056378603,0.013321,-0.991513,0.020570,-0.127675,0.037399,2.884874,-0.031695
1543341598.504659,1057378589,0.013387,-0.991510,0.020706,-0.127667,0.037651,2.884881,-0.031862
1543341599.523550,1058378575,0.013413,-0.991504,0.020754,-0.127705,0.037738,2.884802,-0.031926
1543341600.542341,1059378560,0.013432,-0.991500,0.020725,-0.127739,0.037676,2.884733,-0.031958
1543341601.561020,1060378546,0.013341,-0.991504,0.020404,-0.127774,0.037061,2.884680,-0.031697
1543341602.579837,1061378532,0.013378,-0.991503,0.020627,-0.127739,0.037494,2.884740,-0.031827
1543341603.598647,1062378518,0.013453,-0.991510,0.020784,-0.127650,0.037789,2.884910,-0.032012
1543341604.617151,1063378502,0.013470,-0.991523,0.020837,-0.127540,0.037895,2.885129,-0.032055
1543341605.636081,1064378488,0.013417,-0.991535,0.020811,-0.127454,0.037859,2.885305,-0.031940
1543341606.654559,1065378475,0.013364,-0.991535,0.020734,-0.127477,0.037719,2.885264,-0.031815
1543341607.673317,1066378460,0.013425,-0.991552,0.020871,-0.127311,0.037980,2.885591,-0.031965
1543341608.691830,1067378446,0.013421,-0.991587,0.020924,-0.127028,0.038095,2.886160,-0.031961
1543341609.710491,1068378432,0.013362,-0.991597,0.020738,-0.126989,0.037742,2.886249,-0.031794
1543341610.728835,1069378418,0.013398,-0.991586,0.020738,-0.127073,0.037731,2.886079,-0.031870
1543341611.747553,1070378404,0.013393,-0.991580,0.020608,-0.127143,0.037471,2.885942,-0.031828
1543341612.765899,1071378389,0.013373,-0.991571,0.020523,-0.127223,0.037307,2.885786,-0.031771
1543341613.784598,1072378375,0.013256,-0.991570,0.020287,-0.127282,0.036865,2.885680,-0.031479
1543341614.803400,1073378361,0.013334,-0.991551,0.020428,-0.127403,0.037121,2.885428,-0.031675
1543341615.822274,1074378347,0.013316,-0.991550,0.020548,-0.127392,0.037364,2.885446,-0.031670
1543341616.840976,1075378331,0.013489,-0.991540,0.020819,-0.127410,0.037857,2.885391,-0.032083
1543341617.859628,1076378318,0.013484,-0.991548,0.020842,-0.127343,0.037906,2.885526,-0.032077
1543341618.878350,1077378304,0.013412,-0.991557,0.020656,-0.127313,0.037556,2.885598,-0.031885
1543341619.896853,1078378290,0.013310,-0.991551,0.020423,-0.127402,0.037118,2.885431,-0.031627
1543341620.915442,1079378275,0.013432,-0.991562,0.020749,-0.127255,0.037738,2.885709,-0.031947
1543341621.934197,1080378261,0.013422,-0.991569,0.020724,-0.127201,0.037694,2.885819,-0.031918
1543341622.952879,1081378246,0.013484,-0.991574,0.020931,-0.127125,0.038090,2.885962,-0.032091
1543341623.971571,1082378231,0.013455,-0.991599,0.020849,-0.126947,0.037940,2.886326,-0.032006
1543341624.990334,1083378218,0.013342,-0.991600,0.020578,-0.126996,0.037430,2.886243,-0.031714
1543341626.009192,1084378204,0.013369,-0.991606,0.020752,-0.126914,0.037772,2.886400,-0.031808
1543341627.027917,1085378189,0.013426,-0.991621,0.020792,-0.126790,0.037841,2.886646,-0.031928
1543341628.046501,1086378174,0.013466,-0.991638,0.020997,-0.126617,0.038242,2.886986,-0.032052
1543341629.064980,1087378160,0.013456,-0.991663,0.020868,-0.126445,0.037994,2.887338,-0.031994
1543341630.083503,1088378147,0.013378,-0.991670,0.020856,-0.126395,0.037992,2.887443,-0.031834
1543341631.102205,1089378133,0.013332,-0.991690,0.020623,-0.126282,0.037544,2.887681,-0.031679
1543341632.120623,1090378118,0.013248,-0.991679,0.020321,-0.126425,0.036964,2.887407,-0.031440
1543341633.139252,1091378104,0.013400,-0.991652,0.020564,-0.126582,0.037400,2.887076,-0.031810
1543341634.157445,1092378090,0.013391,-0.991655,0.020611,-0.126551,0.037497,2.887137,-0.031802
1543341635.175917,1093378076,0.013394,-0.991665,0.020623,-0.126474,0.037524,2.887291,-0.031810
1543341636.194469,1094378061,0.013443,-0.991664,0.020747,-0.126452,0.037758,2.887329,-0.031937
1543341637.212934,1095378046,0.013438,-0.991669,0.020794,-0.126405,0.037854,2.887421,-0.031938
1543341638.231326,1096378033,0.013385,-0.991669,0.020599,-0.126451,0.037478,2.887339,-0.031784
1543341639.249859,1097378019,0.013258,-0.991647,0.020204,-0.126695,0.036720,2.886868,-0.031441
1543341640.268074,1098378004,0.013331,-0.991641,0.020477,-0.126690,0.037242,2.886864,-0.031655
1543341641.286761,1099377990,0.013315,-0.991629,0.020446,-0.126792,0.037183,2.886661,-0.031618
1543341642.305108,1100377976,0.013356,-0.991624,0.020434,-0.126831,0.037147,2.886580,-0.031699
1543341643.323400,1101377962,0.013337,-0.991613,0.020437,-0.126913,0.037155,2.886416,-0.031665
1543341644.341523,1102377947,0.013311,-0.991617,0.020572,-0.126866,0.037430,2.886507,-0.031646
1543341645.359918,1103377933,0.013309,-0.991591,0.020478,-0.127083,0.037237,2.886073,-0.031626
1543341646.378649,1104377919,0.013337,-0.991588,0.020454,-0.127106,0.037182,2.886025,-0.031675
1543341647.396929,1105377905,0.013370,-0.991586,0.020566,-0.127102,0.037396,2.886028,-0.031770
1543341648.415389,1106377890,0.013434,-0.991601,0.020779,-0.126948,0.037807,2.886328,-0.031947
1543341649.433789,1107377875,0.013415,-0.991600,0.020800,-0.126949,0.037853,2.886324,-0.031915
1543341650.451981,1108377862,0.013355,-0.991604,0.020663,-0.126946,0.037597,2.886339,-0.031760
1543341651.470378,1109377847,0.013440,-0.991604,0.020806,-0.126918,0.037859,2.886387,-0.031964
1543341652.488668,1110377833,0.013368,-0.991629,0.020651,-0.126754,0.037577,2.886727,-0.031776
1543341653.507278,1111377819,0.013374,-0.991624,0.020768,-0.126770,0.037807,2.886688,-0.031818
1543341654.525454,1112377805,0.013337,-0.991609,0.020584,-0.126922,0.037445,2.886391,-0.031702
1543341655.543912,1113377789,0.013394,-0.991617,0.020803,-0.126818,0.037870,2.886590,-0.031868
1543341656.562462,1114377776,0.013301,-0.991627,0.020623,-0.126779,0.037536,2.886679,-0.031635
1543341657.581013,1115377762,0.013363,-0.991626,0.020719,-0.126765,0.037712,2.886702,-0.031782
1543341658.599458,1116377748,0.013341,-0.991632,0.020666,-0.126729,0.037613,2.886777,-0.031724
1543341659.617978,1117377733,0.013382,-0.991626,0.020623,-0.126783,0.037516,2.886669,-0.031798
1543341660.636718,1118377719,0.013277,-0.991617,0.020345,-0.126905,0.036988,2.886437,-0.031523
1543341661.654971,1119377705,0.013337,-0.991619,0.020537,-0.126858,0.037355,2.886523,-0.031688
1543341662.673352,1120377690,0.013441,-0.991625,0.020945,-0.126729,0.038141,2.886762,-0.031995
1543341663.692067,1121377675,0.013398,-0.991636,0.020847,-0.126663,0.037960,2.886900,-0.031881
1543341664.710577,1122377661,0.013407,-0.991645,0.020808,-0.126597,0.037882,2.887036,-0.031887
1543341665.728973,1123377648,0.013412,-0.991645,0.020649,-0.126625,0.037565,2.886984,-0.031858
1543341666.747819,1124377634,0.013427,-0.991635,0.020664,-0.126696,0.037589,2.886841,-0.031894
1543341667.766525,1125377619,0.013383,-0.991649,0.020591,-0.126608,0.037458,2.887023,-0.031784
1543341668.785048,1126377605,0.013267,-0.991657,0.020488,-0.126569,0.037284,2.887110,-0.031525
1543341669.803656,1127377590,0.013387,-0.991648,0.020883,-0.126565,0.038038,2.887098,-0.031865
1543341670.822260,1128377577,0.013316,-0.991649,0.020636,-0.126608,0.037565,2.887023,-0.031663
1543341671.840887,1129377562,0.013317,-0.991636,0.020333,-0.126757,0.036959,2.886734,-0.031593
1543341672.859643,1130377548,0.013284,-0.991630,0.020521,-0.126779,0.037339,2.886684,-0.031576
1543341673.878478,1131377534,0.013396,-0.991623,0.020651,-0.126797,0.037567,2.886639,-0.031833
1543341674.897350,1132377520,0.013341,-0.991615,0.020545,-0.126880,0.037369,2.886478,-0.031700
1543341675.916108,1133377504,0.013477,-0.991613,0.020826,-0.126840,0.037893,2.886541,-0.032039
1543341676.935120,1134377490,0.013447,-0.991610,0.020872,-0.126859,0.037991,2.886502,-0.031992
1543341677.953921,1135377477,0.013374,-0.991623,0.020562,-0.126817,0.037397,2.886604,-0.031766
1543341678.972614,1136377462,0.013431,-0.991628,0.020772,-0.126734,0.037801,2.886760,-0.031931
1543341679.991455,1137377448,0.013377,-0.991617,0.020545,-0.126866,0.037360,2.886504,-0.031770
1543341681.010175,1138377434,0.013278,-0.991607,0.020272,-0.126993,0.036840,2.886263,-0.031508
1543341682.028745,1139377420,0.013230,-0.991581,0.020017,-0.127240,0.036338,2.885776,-0.031358
